id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18765041,2 Bed modern flat in great location,24065755,Lyndi,,Granton West and Salvesen,55.97659,-3.25188,Entire home/apt,50,2,23,2018-04-12,1.10,1,0
18765340,Spacious House with Garden & parking in the city,1641675,Charmaine,,Dalry and Fountainbridge,55.94134,-3.21115,Entire home/apt,115,2,0,,,39,133
18766956,Sunny Flat on Easter Road,76680551,Stuart,,South Leith,55.96512,-3.16947,Entire home/apt,99,2,35,2018-08-25,1.78,5,199
18769343,Spacious bedroom available in two bedroom flat,25513943,Lubna,,Shandon,55.93658,-3.22354,Private room,100,2,2,2018-01-02,0.11,1,177
18769722,Private Room Central Location,130034101,Diane,,Deans Village,55.94523,-3.23345,Private room,28,1,99,2019-02-01,4.72,3,65
18770723,"Coastal city rooms + own bathroom, family friendly",3109960,Charlotte,,Portobello,55.95294,-3.11163,Private room,50,1,7,2017-10-29,0.34,1,0
18771076,Modern apartment with good transport links,89730069,John,,West Pilton,55.9713,-3.23455,Entire home/apt,65,2,17,2018-11-05,0.89,2,14
18772211,Beautiful flat in perfect location,130626922,Joey,,Canonmills and New Town North,55.95771,-3.19778,Entire home/apt,100,2,48,2019-01-27,2.59,1,125
18772517,"Modern apartment, Central Edinburgh, Free Parking",120882348,Jenny,,Slateford and Chesser,55.93287,-3.23706,Entire home/apt,100,1,6,2017-12-23,0.33,1,0
18773242,Double Room in bright gorgeous flat,16356574,Rachel,,"Blackford, West Mains and Mayfield Road",55.9272,-3.17135,Private room,48,3,7,2018-10-12,0.34,1,91
18776610,Private Room in Central Edinburgh,7092185,Ben,,Meadows and Southside,55.94167,-3.18159,Private room,50,1,29,2019-02-11,1.56,2,46
18779160,Beautiful Botanic Apartment in great location,69212870,Claudia,,"Inverleith, Goldenacre and Warriston",55.96781,-3.21122,Entire home/apt,235,2,33,2018-11-26,1.78,1,307
18784566,"King size bed, free parking. Close to city centre.",71529165,Sheryll,,North Leith and Newhaven,55.97929,-3.18396,Private room,80,2,3,2017-08-21,0.14,2,70
18787480,"Bright, Modern, Royal Mile Apartment",9717561,Anne,,"Old Town, Princes Street and Leith Street",55.94993,-3.18872,Entire home/apt,200,2,56,2019-01-30,2.81,1,160
18788442,"31 Milton Street, Abbeyhill, Edinburgh",130581816,Gillian,,Abbeyhill,55.95315,-3.16986,Entire home/apt,50,7,10,2018-08-27,0.51,1,0
18788935,Edinburgh City Centre -Luxury Studio,65554151,Ed,,"Old Town, Princes Street and Leith Street",55.94745,-3.19595,Entire home/apt,95,2,24,2018-08-22,1.18,4,0
18789219,Bright central bedroom with own bathroom,8688740,Martina Chloe,,Broughton South,55.96199,-3.1847,Private room,35,2,53,2019-01-05,2.56,1,52
18790833,A double bed room near airport 13,82773450,Isaac,,The Calders,55.91673,-3.28875,Private room,560,199,11,2018-06-09,0.54,18,0
18792588,Classic Apartment in the City Centre,130674506,Elaine,,"Blackford, West Mains and Mayfield Road",55.92754,-3.18203,Entire home/apt,115,2,27,2018-08-26,1.30,1,89
18799902,Penthouse apartment in Edinburgh's city centre,130869950,Barry,,Tollcross,55.9432,-3.20924,Entire home/apt,90,2,83,2019-01-13,4.06,1,153
18800429,"Bright City Centre Apartment, Sleeps 3",40985073,Sarah,,Tollcross,55.94293,-3.20177,Entire home/apt,75,2,95,2019-02-03,4.55,2,16
18803205,Large private room near Meadows,9355946,Annabel,,Marchmont East and Sciennes,55.93877,-3.18711,Private room,27,2,51,2019-01-28,2.93,1,214
18803357,Modern townhouse close to city centre,71076468,Martin,,Easter Road and Hawkhill Avenue,55.96472,-3.17472,Entire home/apt,105,5,0,,,4,0
18809730,McKendry House 1,130953481,Rose,,Gorgie West,55.93791,-3.24195,Private room,45,1,56,2019-01-01,2.80,3,363
18809780,Stylish Apartment Opposite Haymarket Station,130953963,Erica,,Deans Village,55.94563,-3.22108,Entire home/apt,69,2,78,2019-02-04,3.74,1,193
18816350,Holyrood Park |  2 bed + sofabed | Carparking,63855917,Jason Redman,,"Canongate, Southside and Dumbiedykes",55.95086,-3.17836,Entire home/apt,99,3,14,2019-01-04,0.68,8,122
18816578,"Leith Walk - Cheap, warm and lovely one bed room",89891301,Amandine,,Pilrig,55.96528,-3.17915,Private room,25,2,0,,,1,0
18817501,The Cottage in the Sky,50069389,Will,,"Old Town, Princes Street and Leith Street",55.95029,-3.18844,Entire home/apt,75,2,120,2019-02-10,5.82,1,223
18817948,"August Festival Let: 2 bedroom home,",1430643,Paul,,Corstorphine South,55.93368,-3.27723,Entire home/apt,150,3,1,2018-08-28,0.18,2,0
18820015,Peaceful room in apartment with great amenities,101053813,Matthew,,Prestonfield,55.93441,-3.16616,Private room,99,3,1,2017-07-03,0.05,1,0
18820294,"Dalmeny Apartment: Quiet, Central, Roof Terrace",131037560,Tim & Katy,,South Leith,55.96552,-3.17309,Entire home/apt,110,2,75,2019-01-02,3.72,1,107
18822620,Charming Main Door Apartment with Garden-Sleeps 6,130419806,Scott,,Marchmont West,55.93509,-3.19651,Entire home/apt,100,2,20,2018-07-30,1.04,1,0
18834103,安静舒适的公寓,67583199,Vivian,,The Inch,55.91924,-3.15846,Entire home/apt,48,1,5,2017-08-13,0.25,1,0
18834333,Spacious Two Bed Flat in Popular Bruntsfield,131161607,Sally,,Bruntsfield,55.93548,-3.20992,Entire home/apt,115,4,6,2018-12-16,0.31,1,84
18836613,Cozy double bedroom near Haymarket,6132959,Georgios,,Gorgie East,55.93778,-3.22668,Private room,35,2,42,2018-12-18,2.01,2,89
18838652,Beautiful 3 bedroom apartment in West End,98813754,Katy,,Deans Village,55.94547,-3.22121,Entire home/apt,85,3,32,2019-02-04,3.02,2,288
18838852,BRIGHT & QUIET MODERN VICTORIAN FLAT IN GREAT AREA,131201733,Michael And Martine,,Merchiston and Greenhill,55.92939,-3.21167,Entire home/apt,67,2,43,2019-02-10,2.06,1,340
18840508,Central Open Plan Flat Sleeps 4,70955586,Nick,,Tollcross,55.94574,-3.20683,Entire home/apt,77,2,39,2019-01-03,1.89,1,55
18844318,double room with private bathroom in bright flat,131253237,Debbie,,Willowbrae and Duddingston Village,55.95159,-3.14354,Private room,49,2,7,2018-08-27,0.38,1,3
18847770,Luxurious City Centre Studio Apartment,95555636,Catriona,,Meadows and Southside,55.94354,-3.19215,Entire home/apt,100,2,106,2019-02-12,5.13,2,177
18847947,"Bright, modern open-plan flat.",131284776,Ronnie,,Stenhouse and Saughton Mains,55.93044,-3.24914,Entire home/apt,95,3,9,2018-08-27,0.48,1,0
18850139,Bright bedroom close to city&airport,83886282,Christine,,Currie East,55.89951,-3.30527,Private room,45,2,22,2019-01-04,1.18,1,331
18852370,"Bright, spacious double in period property",32982250,Lauren And Callum,,Bruntsfield,55.93961,-3.21464,Private room,45,1,49,2018-11-11,2.34,1,0
18854690,"Central Edinburgh, one bedroom.",16243201,Irena,,Stockbridge,55.96117,-3.20392,Private room,35,2,40,2018-10-16,2.03,1,152
18854824,Double Room in great New Town Georgian flat,111618494,Andy And Franki,,Canonmills and New Town North,55.9616,-3.19904,Private room,65,1,38,2018-11-02,2.07,1,64
18855093,Fresh and Stylish One Bed Flat in Haymarket,86753656,Tanya And James,,Dalry and Fountainbridge,55.94272,-3.22112,Entire home/apt,60,2,92,2019-02-10,4.42,2,312
18862689,1 Bed Flat 0.7 Miles from The Royal Mile,131422912,Marilyn,,Hillside and Calton Hill,55.95994,-3.17366,Entire home/apt,58,2,159,2019-02-07,7.68,1,104
18863310,Large ensuite double bedroom in deluxe penthouse,5676775,Robert,,The Shore and Constitution Street,55.97786,-3.16904,Private room,75,1,6,2018-08-30,0.31,1,0
18865733,Large Kingsize bedroom in central Edinburgh,131441793,Ashwin,,Prestonfield,55.93367,-3.16633,Private room,37,1,2,2017-06-10,0.10,3,0
18866150,"Calm Basement Flat in Stockbridge, Edinburgh",62894258,Joanna,,Stockbridge,55.95974,-3.20564,Entire home/apt,75,1,89,2019-02-03,4.45,1,117
18867879,New & Warm Central Luxury King Room w/ Parking,20175536,Richard,,Hillside and Calton Hill,55.9604,-3.17644,Private room,55,1,51,2019-02-10,2.44,2,49
18868427,Cosy Double Bedroom In Central Edinburgh,131441793,Ashwin,,Prestonfield,55.93515,-3.16607,Private room,45,1,5,2017-09-23,0.24,3,0
18868639,Luxurious-5* Top Rated-City Center-Princes St Apt,78564040,Talat,,Deans Village,55.94996,-3.21046,Entire home/apt,78,1,115,2019-02-10,5.89,1,98
18869148,Doubleroom 10 Minutes from Centre - We Rent Bikes!,60782775,Nik,,Bruntsfield,55.93561,-3.20845,Private room,37,1,134,2018-09-01,6.53,9,12
18870574,"Central Edinburgh apartment, near Arthur's Seat",37516853,Lu,,Meadows and Southside,55.94152,-3.17965,Private room,28,1,3,2017-07-15,0.15,1,0
18872762,Charming quiet room in centrally situated flat.,131494212,Joyce,,Dalry and Fountainbridge,55.94359,-3.21185,Private room,54,2,119,2019-02-03,5.68,1,321
18875147,Marchmont Top Floor Flat,8072669,Kathryn,,Marchmont East and Sciennes,55.93629,-3.19334,Entire home/apt,240,3,3,2018-08-26,0.17,1,72
18879585,Bright & Unique Leith 2 Bedroom Flat,67149322,Barry,,The Shore and Constitution Street,55.97258,-3.16721,Entire home/apt,53,3,23,2017-12-26,1.17,4,0
18882037,1 double bed room near airport 35 bus,53736254,Dan,,The Calders,55.91955,-3.29647,Private room,999,599,2,2017-06-01,0.10,5,364
18884512,2 bedrooms+parking in New Town mews house,83457876,"John, Lynn, Jodie & Jack",,New Town West,55.95639,-3.19503,Private room,160,2,0,,,2,0
18884593,Comfortable double room,35020798,John,,Currie East,55.89921,-3.30465,Private room,50,1,0,,,1,0
18886023,Sunny large room with Arthur Seat view.,78225033,Dorota,,Meadowbank and Abbeyhill North,55.95616,-3.16201,Private room,60,1,38,2019-01-13,1.82,1,176
18886738,Bright Double bedroom in Central Edinburgh,131441793,Ashwin,,Prestonfield,55.93388,-3.16577,Private room,45,1,1,2017-05-29,0.05,3,0
18887334,Private room in house,72711265,Rachel,,Broughton South,55.96303,-3.18339,Private room,37,1,4,2017-10-15,0.20,2,0
18893564,Adelene Ho-High Corniced Front,104167055,Eliza,,Mountcastle,55.95396,-3.14093,Private room,25,2,17,2019-01-12,0.86,2,16
18893887,Lovely Flat Close to Haymarket Station,16815442,Nicola,,Dalry and Fountainbridge,55.9447,-3.22155,Entire home/apt,72,2,44,2018-09-19,2.21,1,0
18894912,Gorgeous family flat for the Festival Fringe,862043,Graeme,,Stockbridge,55.95884,-3.20475,Entire home/apt,200,3,2,2018-05-29,0.15,1,358
18894917,"Bright and beautiful relaxing haven, free parking",113004601,Gemma,,Willowbrae and Duddingston Village,55.95433,-3.1482,Entire home/apt,225,2,37,2019-01-03,1.93,1,57
18902604,2-Bed Stockbridge Flat With Parking,14103274,Lynsey,,Stockbridge,55.96036,-3.20954,Entire home/apt,79,2,7,2017-08-28,0.33,1,0
18903423,Big double room in an old bohemian flat,107363383,Léa,,Meadows and Southside,55.94045,-3.1812,Private room,30,1,2,2017-06-25,0.10,1,0
18905146,Cosy private room in Fettes area,131748915,Susan,,Boswall and Pilton,55.97179,-3.22597,Private room,25,1,14,2019-01-12,1.31,1,80
18905918,The Holyrood Road Residence,646220,Reserve,,"Canongate, Southside and Dumbiedykes",55.95074,-3.17555,Entire home/apt,160,2,8,2018-08-11,0.61,94,224
18906793,The Richmond Terrace Residence,646220,Reserve,,Dalry and Fountainbridge,55.94513,-3.21728,Entire home/apt,290,2,4,2018-01-09,0.21,94,310
18908048,"Bright, modern Edinburgh apartment free parking",131771599,Heather,,Great Junction Street,55.9688,-3.17432,Entire home/apt,55,2,96,2019-02-10,4.60,1,128
18908686,Self-contained ground floor guest suite w/parking,131775662,Marilyn,,"Jewel, Brunstane and Newcraighall",55.94139,-3.09846,Entire home/apt,50,3,94,2019-02-12,4.55,1,0
18909209,Double bed in the city centre,14030555,David,,Tollcross,55.94209,-3.20372,Private room,55,2,44,2019-02-12,2.13,1,0
18912532,Margaret's Mountcastle House,131806334,Margaret,,Mountcastle,55.95151,-3.12998,Entire home/apt,198,2,17,2017-10-18,0.88,1,0
18912991,Boho Flat in Central Edinburgh - Sleeps 6,500340,Rebecca,,New Town East and Gayfield,55.95861,-3.19149,Entire home/apt,120,4,60,2018-09-23,2.87,1,0
18914400,a double bed room near airport 35bus tesco,131824828,Dan,,The Calders,55.92,-3.29452,Private room,999,1,1,2017-07-14,0.05,2,0
18924230,The Lauderdale Street Residence,646220,Reserve,,Marchmont West,55.9379,-3.19959,Entire home/apt,135,2,3,2018-07-25,0.14,94,67
18924657,Delightful City Centre Townhouse,131907591,Steve,,"Old Town, Princes Street and Leith Street",55.95634,-3.18988,Entire home/apt,425,2,6,2019-01-02,0.33,2,28
18925769,Spacious West End Townhouse nr Haymarket Station,131914746,Jordan,,Deans Village,55.94594,-3.22241,Entire home/apt,155,1,41,2019-01-27,2.11,1,298
18927859,FEMALES ONLY Modern double bedroom in city centre,40186976,Catriona,,Broughton South,55.96225,-3.18432,Private room,30,2,12,2018-09-20,0.57,1,88
18927942,Spacious 3 bed home with garden and parking.,131934647,Jennifer,,Mortonhall and Anwickhill,55.90478,-3.17612,Entire home/apt,100,2,2,2017-08-13,0.11,1,0
18931241,Beautiful renovated 2 bedroom flat in Morningside,26918005,Jake,,Merchiston and Greenhill,55.92664,-3.21272,Entire home/apt,75,2,68,2018-10-28,4.11,1,0
18932466,"Private double room, great location & free parking",55108684,Kevin,,Easter Road and Hawkhill Avenue,55.96039,-3.17067,Private room,60,2,21,2019-01-03,1.18,1,312
18936519,Sunny central Edinburgh 2 bedroom and parking.,122460431,Lynne,,Pilrig,55.96678,-3.17803,Entire home/apt,90,2,5,2018-08-14,0.30,4,314
18937496,Bright one bedroom flat next to Arthur's Seat,35454923,Siobhan,,Abbeyhill,55.95446,-3.16916,Entire home/apt,80,3,11,2018-08-27,0.59,1,0
18937626,Lovely 2bed apartment overlooking the ocean,93592244,Roman,,Western Harbour and Leith Docks,55.98191,-3.19371,Entire home/apt,90,3,3,2017-06-27,0.15,1,0
18938194,Spacious and Bright House + Private Parking,1267171,Aaron,,"Blackford, West Mains and Mayfield Road",55.92871,-3.16877,Entire home/apt,490,3,1,2018-01-01,0.07,3,166
18938388,Lovely little west of Edinburgh flat.,132023753,Linfield,,East Craigs South,55.94899,-3.30354,Entire home/apt,90,3,7,2018-08-27,0.39,1,0
18939248,2storey flat. Meadowbank,59352469,Sarah & Rose,,Willowbrae and Duddingston Village,55.95474,-3.15588,Entire home/apt,86,1,30,2018-11-11,1.62,3,89
18939872,Compact Flat by Leith's vibrant Leith Walk area,99580793,Denise,,South Leith,55.96508,-3.17033,Entire home/apt,80,2,15,2018-08-27,0.79,1,3
18943174,Stylish 2-bed Flat in Central Edinburgh Sleeps 4,116852375,Sally,,Stockbridge,55.95964,-3.21085,Entire home/apt,85,2,58,2019-02-04,2.95,1,141
18946618,Perfect Flat in Central Edinburgh Sleeps 6,92175092,Lien,,Abbeyhill,55.95432,-3.16855,Entire home/apt,46,2,100,2019-02-05,5.20,1,308
18952153,Modern Detached House 20 Minutes to Princes St,23037392,Lynda,,Craiglockhart,55.91912,-3.23765,Entire home/apt,250,2,39,2019-01-14,2.42,1,66
18952154,Modern & Central Old Town Apartment - Sleeps 6,121559739,Pippa,,"Old Town, Princes Street and Leith Street",55.9485,-3.1895,Entire home/apt,118,2,51,2018-09-27,2.69,1,158
18954724,One bedroom flat near city centre,86734919,Edward,,Hillside and Calton Hill,55.95947,-3.17059,Entire home/apt,60,2,9,2017-10-30,0.49,1,0
18954725,Fabulous family home with private garden & parking,7219286,Julia,,Merchiston and Greenhill,55.9273,-3.21299,Entire home/apt,125,3,2,2018-01-01,0.10,1,0
18957225,The perfect haven on Rose St,15733681,Rachel,,Deans Village,55.95256,-3.20593,Entire home/apt,79,2,97,2019-01-20,5.10,1,105
18957820,Stunning luxurious 2 bedrooms flat,102236472,Alexandre,,Hillside and Calton Hill,55.95746,-3.17967,Entire home/apt,169,1,14,2019-02-10,2.18,1,187
18958505,"Edinburgh City Centre; Quartermile, by The Meadows",132202507,Ben,,Meadows and Southside,55.94425,-3.19576,Entire home/apt,200,5,11,2018-09-09,0.55,1,49
18958543,Home away from home,130595268,Sarah,,Morningside,55.93369,-3.19665,Entire home/apt,95,1,54,2019-02-03,2.62,1,11
18958666,City Centre New Town hideaway with private garden!,96408210,Lisa,,Canonmills and New Town North,55.95944,-3.19918,Entire home/apt,110,4,35,2017-12-01,1.71,1,0
18966050,Stunning 1 bed flat in Beautiful Georgian New Town,73611791,Tiffany,,New Town West,55.95488,-3.2003,Entire home/apt,250,3,0,,,1,177
18967749,Spacious 1 bedroom flat with FREE parking,13459097,Kader,,North Leith and Newhaven,55.97744,-3.18205,Entire home/apt,70,2,4,2017-08-26,0.21,1,0
18969625,"Beautiful, bright double bedroom in luxury flat",81677102,Amy,,The Shore and Constitution Street,55.97604,-3.16938,Entire home/apt,120,1,7,2017-08-15,0.34,2,0
18969626,Modern Luxury Seaview Apartment,126291251,Val,,Portobello,55.95605,-3.11712,Entire home/apt,120,2,5,2017-08-31,0.26,1,0
18969829,"One bedroom Leith flat, with views of Calton Hill!",32337744,Kenza,,South Leith,55.9688,-3.16935,Entire home/apt,55,4,0,,,1,0
18970831,Shan's Place-Bedroom & Conservatory,132315604,Shan,,Queensferry West,55.98959,-3.4134,Private room,46,1,25,2019-02-02,1.38,1,30
18972090,"Stylish city centre 2 bed flat, sleeps 4",166767,Emma,,Gorgie East,55.9435,-3.22233,Entire home/apt,88,2,14,2018-09-08,0.69,1,0
18972392,"Canongate 103, Royal Mile, Old Town, with balcony",4048288,Martin,,"Canongate, Southside and Dumbiedykes",55.95279,-3.17773,Entire home/apt,102,4,4,2018-08-11,0.20,26,255
18973352,FRINGE FESTIVAL FLAT!,99515377,Stu,,Oxgangs,55.90966,-3.22541,Entire home/apt,100,3,3,2017-08-26,0.16,1,0
18976180,"Big double room, great for Jazz& Fringe, Newington",16647462,Jenny,,Meadows and Southside,55.9394,-3.17947,Private room,55,3,22,2018-08-27,1.29,1,0
18976279,"New Street, Royal Mile, Old Town with great views",4048288,Martin,,"Old Town, Princes Street and Leith Street",55.95214,-3.18201,Entire home/apt,102,4,5,2018-05-20,0.24,26,283
18991018,Royal Mile 2 Bedroom Apartment Next To The Castle,8261602,Jamie,,"Canongate, Southside and Dumbiedykes",55.95238,-3.18094,Entire home/apt,89,2,35,2019-01-13,1.69,3,202
18992223,Peaceful  place to stay in Edinburgh [room one],4750242,Mandy,,Liberton East,55.91196,-3.14865,Private room,25,2,36,2018-12-03,1.94,2,23
18992777,Cool 2BR flat in CENTRAL canalside neighbourhood,74359106,Lewis,,Dalry and Fountainbridge,55.9398,-3.21972,Entire home/apt,105,2,14,2018-09-01,0.72,1,0
18993383,HOGMANAY NEW YEAR CENTRAL STUNNING GORG apartment,1667905,Tom,,Marchmont West,55.93708,-3.19893,Entire home/apt,290,5,9,2017-12-27,0.48,2,365
18993694,Large comfortable master bedroom,43766941,Suketu,,North Leith and Newhaven,55.97854,-3.1829,Private room,35,1,0,,,1,0
18994072,Bright Apartment in the Heart of Edinburgh City,55502402,Lewis,,Meadows and Southside,55.94342,-3.18106,Entire home/apt,97,2,101,2019-02-10,5.24,1,291
18994335,"Beautiful, modern apartment near city centre",132480066,Maria,,Pilrig,55.96687,-3.17567,Entire home/apt,150,7,0,,,1,180
18994916,Darrens house,132502847,Darren,,Stenhouse and Saughton Mains,55.93146,-3.27139,Private room,100,1,1,2018-10-29,0.28,1,88
18995248,Charming family home in west Edinburgh,116810582,Jessica,,Corstorphine,55.93791,-3.28281,Entire home/apt,100,4,0,,,1,0
18995901,"Bright flat, central location, heart of Leith",20109239,Emma,,The Shore and Constitution Street,55.97405,-3.16519,Entire home/apt,70,2,14,2019-01-02,0.75,1,360
